,image_path,emotion
10261,./train/disgust/1136.jpg,disgust
10262,./train/disgust/1137.jpg,disgust
10263,./train/disgust/1138.jpg,disgust
10264,./train/disgust/1139.jpg,disgust
10265,./train/disgust/114.jpg,disgust
10266,./train/disgust/1140.jpg,disgust
10267,./train/disgust/1141.jpg,disgust
10268,./train/disgust/1142.jpg,disgust
10269,./train/disgust/1143.jpg,disgust
10270,./train/disgust/1144.jpg,disgust
10271,./train/disgust/1145.jpg,disgust
10272,./train/disgust/1146.jpg,disgust
10273,./train/disgust/1147.jpg,disgust
10274,./train/disgust/1148.jpg,disgust
10275,./train/disgust/1149.jpg,disgust
10276,./train/disgust/115.jpg,disgust
10277,./train/disgust/1150.jpg,disgust
10278,./train/disgust/1151.jpg,disgust
10279,./train/disgust/1152.jpg,disgust
10280,./train/disgust/1153.jpg,disgust
10281,./train/disgust/1154.jpg,disgust
10282,./train/disgust/1155.jpg,disgust
10283,./train/disgust/1156.jpg,disgust
10284,./train/disgust/1157.jpg,disgust
10285,./train/disgust/1158.jpg,disgust
10286,./train/disgust/1159.jpg,disgust
10287,./train/disgust/116.jpg,disgust
10288,./train/disgust/1160.jpg,disgust
10289,./train/disgust/1161.jpg,disgust
10290,./train/disgust/1162.jpg,disgust
10291,./train/disgust/1163.jpg,disgust
10292,./train/disgust/1164.jpg,disgust
10293,./train/disgust/1165.jpg,disgust
10294,./train/disgust/1166.jpg,disgust
10295,./train/disgust/1167.jpg,disgust
10296,./train/disgust/1168.jpg,disgust
10297,./train/disgust/1169.jpg,disgust
10298,./train/disgust/117.jpg,disgust
10299,./train/disgust/1170.jpg,disgust
10300,./train/disgust/1171.jpg,disgust
10301,./train/disgust/1172.jpg,disgust
10302,./train/disgust/1173.jpg,disgust
10303,./train/disgust/1174.jpg,disgust
10304,./train/disgust/1175.jpg,disgust
10305,./train/disgust/1176.jpg,disgust
10306,./train/disgust/1177.jpg,disgust
10307,./train/disgust/1178.jpg,disgust
10308,./train/disgust/1179.jpg,disgust
10309,./train/disgust/118.jpg,disgust
10310,./train/disgust/1180.jpg,disgust
10311,./train/disgust/1181.jpg,disgust
10312,./train/disgust/1182.jpg,disgust
10313,./train/disgust/1183.jpg,disgust
10314,./train/disgust/1184.jpg,disgust
10315,./train/disgust/1185.jpg,disgust
10316,./train/disgust/1186.jpg,disgust
10317,./train/disgust/1187.jpg,disgust
10318,./train/disgust/1188.jpg,disgust
10319,./train/disgust/1189.jpg,disgust
10320,./train/disgust/119.jpg,disgust
10321,./train/disgust/1190.jpg,disgust
10322,./train/disgust/1191.jpg,disgust
10323,./train/disgust/1192.jpg,disgust
10324,./train/disgust/1193.jpg,disgust
10325,./train/disgust/1194.jpg,disgust
10326,./train/disgust/1195.jpg,disgust
10327,./train/disgust/1196.jpg,disgust
10328,./train/disgust/1197.jpg,disgust
10329,./train/disgust/1198.jpg,disgust
10330,./train/disgust/1199.jpg,disgust
10331,./train/disgust/12.jpg,disgust
10332,./train/disgust/120.jpg,disgust
10333,./train/disgust/1200.jpg,disgust
10334,./train/disgust/1201.jpg,disgust
10335,./train/disgust/1202.jpg,disgust
10336,./train/disgust/1203.jpg,disgust
10337,./train/disgust/1204.jpg,disgust
10338,./train/disgust/1205.jpg,disgust
10339,./train/disgust/1206.jpg,disgust
10340,./train/disgust/1207.jpg,disgust
10341,./train/disgust/1208.jpg,disgust
10342,./train/disgust/1209.jpg,disgust
10343,./train/disgust/121.jpg,disgust
10344,./train/disgust/1210.jpg,disgust
10345,./train/disgust/1211.jpg,disgust
10346,./train/disgust/1212.jpg,disgust
10347,./train/disgust/1213.jpg,disgust
10348,./train/disgust/1214.jpg,disgust
10349,./train/disgust/1215.jpg,disgust
10350,./train/disgust/1216.jpg,disgust
10351,./train/disgust/1217.jpg,disgust
10352,./train/disgust/1218.jpg,disgust
10353,./train/disgust/1219.jpg,disgust
10354,./train/disgust/122.jpg,disgust
10355,./train/disgust/1220.jpg,disgust
10356,./train/disgust/1221.jpg,disgust
10357,./train/disgust/1222.jpg,disgust
10358,./train/disgust/1223.jpg,disgust
10359,./train/disgust/1224.jpg,disgust
10360,./train/disgust/1225.jpg,disgust
10361,./train/disgust/1226.jpg,disgust
10362,./train/disgust/1227.jpg,disgust
10363,./train/disgust/1228.jpg,disgust
10364,./train/disgust/1229.jpg,disgust
10365,./train/disgust/123.jpg,disgust
10366,./train/disgust/1230.jpg,disgust
10367,./train/disgust/1231.jpg,disgust
10368,./train/disgust/1232.jpg,disgust
10369,./train/disgust/1233.jpg,disgust
10370,./train/disgust/1234.jpg,disgust
10371,./train/disgust/1235.jpg,disgust
10372,./train/disgust/1236.jpg,disgust
10373,./train/disgust/1237.jpg,disgust
10374,./train/disgust/1238.jpg,disgust
10375,./train/disgust/1239.jpg,disgust
10376,./train/disgust/124.jpg,disgust
10377,./train/disgust/1240.jpg,disgust
10378,./train/disgust/1241.jpg,disgust
10379,./train/disgust/1242.jpg,disgust
10380,./train/disgust/1243.jpg,disgust
10381,./train/disgust/1244.jpg,disgust
10382,./train/disgust/1245.jpg,disgust
10383,./train/disgust/1246.jpg,disgust
10384,./train/disgust/1247.jpg,disgust
10385,./train/disgust/1248.jpg,disgust
10386,./train/disgust/1249.jpg,disgust
10387,./train/disgust/125.jpg,disgust
10388,./train/disgust/1250.jpg,disgust
10389,./train/disgust/1251.jpg,disgust
10390,./train/disgust/1252.jpg,disgust
10391,./train/disgust/1253.jpg,disgust
10392,./train/disgust/1254.jpg,disgust
10393,./train/disgust/1255.jpg,disgust
10394,./train/disgust/1256.jpg,disgust
10395,./train/disgust/1257.jpg,disgust
10396,./train/disgust/1258.jpg,disgust
10397,./train/disgust/1259.jpg,disgust
10398,./train/disgust/126.jpg,disgust
10399,./train/disgust/1260.jpg,disgust
10400,./train/disgust/1261.jpg,disgust
10401,./train/disgust/1262.jpg,disgust
10402,./train/disgust/1263.jpg,disgust
10403,./train/disgust/1264.jpg,disgust
10404,./train/disgust/1265.jpg,disgust
10405,./train/disgust/1266.jpg,disgust
10406,./train/disgust/1267.jpg,disgust
10407,./train/disgust/1268.jpg,disgust
10408,./train/disgust/1269.jpg,disgust
10409,./train/disgust/127.jpg,disgust
10410,./train/disgust/1270.jpg,disgust
10411,./train/disgust/1271.jpg,disgust
10412,./train/disgust/1272.jpg,disgust
10413,./train/disgust/1273.jpg,disgust
10414,./train/disgust/1274.jpg,disgust
10415,./train/disgust/1275.jpg,disgust
10416,./train/disgust/1276.jpg,disgust
10417,./train/disgust/1277.jpg,disgust
10418,./train/disgust/1278.jpg,disgust
10419,./train/disgust/1279.jpg,disgust
10420,./train/disgust/128.jpg,disgust
10421,./train/disgust/1280.jpg,disgust
10422,./train/disgust/1281.jpg,disgust
10423,./train/disgust/1282.jpg,disgust
10424,./train/disgust/1283.jpg,disgust
10425,./train/disgust/1284.jpg,disgust
10426,./train/disgust/1285.jpg,disgust
10427,./train/disgust/1286.jpg,disgust
10428,./train/disgust/1287.jpg,disgust
10429,./train/disgust/1288.jpg,disgust
10430,./train/disgust/1289.jpg,disgust
10431,./train/disgust/129.jpg,disgust
10432,./train/disgust/1290.jpg,disgust
10433,./train/disgust/1291.jpg,disgust
10434,./train/disgust/1292.jpg,disgust
10435,./train/disgust/1293.jpg,disgust
10436,./train/disgust/1294.jpg,disgust
10437,./train/disgust/1295.jpg,disgust
10438,./train/disgust/1296.jpg,disgust
10439,./train/disgust/1297.jpg,disgust
10440,./train/disgust/1298.jpg,disgust
10441,./train/disgust/1299.jpg,disgust
10442,./train/disgust/13.jpg,disgust
10443,./train/disgust/130.jpg,disgust
10444,./train/disgust/1300.jpg,disgust
10445,./train/disgust/1301.jpg,disgust
10446,./train/disgust/1302.jpg,disgust
10447,./train/disgust/1303.jpg,disgust
10448,./train/disgust/1304.jpg,disgust
10449,./train/disgust/1305.jpg,disgust
10450,./train/disgust/1306.jpg,disgust
10451,./train/disgust/1307.jpg,disgust
10452,./train/disgust/1308.jpg,disgust
10453,./train/disgust/1309.jpg,disgust
10454,./train/disgust/131.jpg,disgust
10455,./train/disgust/1310.jpg,disgust
10456,./train/disgust/1311.jpg,disgust
10457,./train/disgust/1312.jpg,disgust
10458,./train/disgust/1313.jpg,disgust
10459,./train/disgust/1314.jpg,disgust
10460,./train/disgust/1315.jpg,disgust
10461,./train/disgust/1316.jpg,disgust
10462,./train/disgust/1317.jpg,disgust
10463,./train/disgust/1318.jpg,disgust
10464,./train/disgust/1319.jpg,disgust
10465,./train/disgust/132.jpg,disgust
10466,./train/disgust/1320.jpg,disgust
10467,./train/disgust/1321.jpg,disgust
10468,./train/disgust/1322.jpg,disgust
10469,./train/disgust/1323.jpg,disgust
10470,./train/disgust/1324.jpg,disgust
10471,./train/disgust/1325.jpg,disgust
10472,./train/disgust/1326.jpg,disgust
10473,./train/disgust/1327.jpg,disgust
10474,./train/disgust/1328.jpg,disgust
10475,./train/disgust/1329.jpg,disgust
10476,./train/disgust/133.jpg,disgust
10477,./train/disgust/1330.jpg,disgust
10478,./train/disgust/1331.jpg,disgust
10479,./train/disgust/1332.jpg,disgust
10480,./train/disgust/1333.jpg,disgust
10481,./train/disgust/1334.jpg,disgust
10482,./train/disgust/1335.jpg,disgust
10483,./train/disgust/1336.jpg,disgust
10484,./train/disgust/1337.jpg,disgust
10485,./train/disgust/1338.jpg,disgust
10486,./train/disgust/1339.jpg,disgust
10487,./train/disgust/134.jpg,disgust
10488,./train/disgust/1340.jpg,disgust
10489,./train/disgust/1341.jpg,disgust
10490,./train/disgust/1342.jpg,disgust
10491,./train/disgust/1343.jpg,disgust
10492,./train/disgust/1344.jpg,disgust
10493,./train/disgust/1345.jpg,disgust
10494,./train/disgust/1346.jpg,disgust
10495,./train/disgust/1347.jpg,disgust
10496,./train/disgust/1348.jpg,disgust
10497,./train/disgust/1349.jpg,disgust
10498,./train/disgust/135.jpg,disgust
10499,./train/disgust/1350.jpg,disgust
10500,./train/disgust/1351.jpg,disgust
10501,./train/disgust/1352.jpg,disgust
10502,./train/disgust/1353.jpg,disgust
10503,./train/disgust/1354.jpg,disgust
10504,./train/disgust/1355.jpg,disgust
10505,./train/disgust/1356.jpg,disgust
10506,./train/disgust/1357.jpg,disgust
10507,./train/disgust/1358.jpg,disgust
10508,./train/disgust/1359.jpg,disgust
10509,./train/disgust/136.jpg,disgust
10510,./train/disgust/1360.jpg,disgust
10511,./train/disgust/1361.jpg,disgust
10512,./train/disgust/1362.jpg,disgust
10513,./train/disgust/1363.jpg,disgust
10514,./train/disgust/1364.jpg,disgust
10515,./train/disgust/1365.jpg,disgust
10516,./train/disgust/1366.jpg,disgust
10517,./train/disgust/1367.jpg,disgust
10518,./train/disgust/1368.jpg,disgust
10519,./train/disgust/1369.jpg,disgust
10520,./train/disgust/137.jpg,disgust
10521,./train/disgust/1370.jpg,disgust
10522,./train/disgust/1371.jpg,disgust
10523,./train/disgust/1372.jpg,disgust
10524,./train/disgust/1373.jpg,disgust
10525,./train/disgust/1374.jpg,disgust
10526,./train/disgust/1375.jpg,disgust
10527,./train/disgust/1376.jpg,disgust
10528,./train/disgust/1377.jpg,disgust
10529,./train/disgust/1378.jpg,disgust
10530,./train/disgust/1379.jpg,disgust
10531,./train/disgust/138.jpg,disgust
10532,./train/disgust/1380.jpg,disgust
10533,./train/disgust/1381.jpg,disgust
10534,./train/disgust/1382.jpg,disgust
10535,./train/disgust/1383.jpg,disgust
10536,./train/disgust/1384.jpg,disgust
10537,./train/disgust/1385.jpg,disgust
10538,./train/disgust/1386.jpg,disgust
10539,./train/disgust/1387.jpg,disgust
10540,./train/disgust/1388.jpg,disgust
10541,./train/disgust/1389.jpg,disgust
10542,./train/disgust/139.jpg,disgust
10543,./train/disgust/1390.jpg,disgust
10544,./train/disgust/1391.jpg,disgust
10545,./train/disgust/1392.jpg,disgust
10546,./train/disgust/1393.jpg,disgust
10547,./train/disgust/1394.jpg,disgust
10548,./train/disgust/1395.jpg,disgust
10549,./train/disgust/1396.jpg,disgust
10550,./train/disgust/1397.jpg,disgust
10551,./train/disgust/1398.jpg,disgust
10552,./train/disgust/1399.jpg,disgust
10553,./train/disgust/14.jpg,disgust
10554,./train/disgust/140.jpg,disgust
10555,./train/disgust/1400.jpg,disgust
10556,./train/disgust/1401.jpg,disgust
10557,./train/disgust/1402.jpg,disgust
10558,./train/disgust/1403.jpg,disgust
10559,./train/disgust/1404.jpg,disgust
10560,./train/disgust/1405.jpg,disgust
10561,./train/disgust/1406.jpg,disgust
10562,./train/disgust/1407.jpg,disgust
10563,./train/disgust/1408.jpg,disgust
10564,./train/disgust/1409.jpg,disgust
10565,./train/disgust/141.jpg,disgust
10566,./train/disgust/1410.jpg,disgust
10567,./train/disgust/1411.jpg,disgust
10568,./train/disgust/1412.jpg,disgust
10569,./train/disgust/1413.jpg,disgust
10570,./train/disgust/1414.jpg,disgust
10571,./train/disgust/1415.jpg,disgust
10572,./train/disgust/1416.jpg,disgust
10573,./train/disgust/1417.jpg,disgust
10574,./train/disgust/1418.jpg,disgust
10575,./train/disgust/1419.jpg,disgust
10576,./train/disgust/142.jpg,disgust
10577,./train/disgust/1420.jpg,disgust
10578,./train/disgust/1421.jpg,disgust
10579,./train/disgust/1422.jpg,disgust
10580,./train/disgust/1423.jpg,disgust
10581,./train/disgust/1424.jpg,disgust
10582,./train/disgust/1425.jpg,disgust
10583,./train/disgust/1426.jpg,disgust
10584,./train/disgust/1427.jpg,disgust
10585,./train/disgust/1428.jpg,disgust
10586,./train/disgust/1429.jpg,disgust
10587,./train/disgust/143.jpg,disgust
10588,./train/disgust/1430.jpg,disgust
10589,./train/disgust/1431.jpg,disgust
10590,./train/disgust/1432.jpg,disgust
10591,./train/disgust/1433.jpg,disgust
10592,./train/disgust/1434.jpg,disgust
10593,./train/disgust/1435.jpg,disgust
10594,./train/disgust/1436.jpg,disgust
10595,./train/disgust/1437.jpg,disgust
10596,./train/disgust/1438.jpg,disgust
10597,./train/disgust/1439.jpg,disgust
10598,./train/disgust/144.jpg,disgust
10599,./train/disgust/1440.jpg,disgust
10600,./train/disgust/1441.jpg,disgust
10601,./train/disgust/1442.jpg,disgust
10602,./train/disgust/1443.jpg,disgust
10603,./train/disgust/1444.jpg,disgust
10604,./train/disgust/1445.jpg,disgust
10605,./train/disgust/1446.jpg,disgust
10606,./train/disgust/1447.jpg,disgust
10607,./train/disgust/1448.jpg,disgust
10608,./train/disgust/1449.jpg,disgust
10609,./train/disgust/145.jpg,disgust
10610,./train/disgust/1450.jpg,disgust
10611,./train/disgust/1451.jpg,disgust
10612,./train/disgust/1452.jpg,disgust
10613,./train/disgust/1453.jpg,disgust
10614,./train/disgust/1454.jpg,disgust
10615,./train/disgust/1455.jpg,disgust
10616,./train/disgust/1456.jpg,disgust
10617,./train/disgust/1457.jpg,disgust
10618,./train/disgust/1458.jpg,disgust
10619,./train/disgust/1459.jpg,disgust
10620,./train/disgust/146.jpg,disgust
10621,./train/disgust/1460.jpg,disgust
10622,./train/disgust/1461.jpg,disgust
10623,./train/disgust/1462.jpg,disgust
10624,./train/disgust/1463.jpg,disgust
10625,./train/disgust/1464.jpg,disgust
10626,./train/disgust/1465.jpg,disgust
10627,./train/disgust/1466.jpg,disgust
10628,./train/disgust/1467.jpg,disgust
10629,./train/disgust/1468.jpg,disgust
10630,./train/disgust/1469.jpg,disgust
10631,./train/disgust/147.jpg,disgust
10632,./train/disgust/1470.jpg,disgust
10633,./train/disgust/1471.jpg,disgust
10634,./train/disgust/1472.jpg,disgust
10635,./train/disgust/1473.jpg,disgust
10636,./train/disgust/1474.jpg,disgust
10637,./train/disgust/1475.jpg,disgust
10638,./train/disgust/1476.jpg,disgust
10639,./train/disgust/1477.jpg,disgust
10640,./train/disgust/1478.jpg,disgust
10641,./train/disgust/1479.jpg,disgust
10642,./train/disgust/148.jpg,disgust
10643,./train/disgust/1480.jpg,disgust
10644,./train/disgust/1481.jpg,disgust
10645,./train/disgust/1482.jpg,disgust
10646,./train/disgust/1483.jpg,disgust
10647,./train/disgust/1484.jpg,disgust
10648,./train/disgust/1485.jpg,disgust
10649,./train/disgust/1486.jpg,disgust
10650,./train/disgust/1487.jpg,disgust
10651,./train/disgust/1488.jpg,disgust
10652,./train/disgust/1489.jpg,disgust
10653,./train/disgust/149.jpg,disgust
10654,./train/disgust/1490.jpg,disgust
10655,./train/disgust/1491.jpg,disgust
10656,./train/disgust/1492.jpg,disgust
10657,./train/disgust/1493.jpg,disgust
10658,./train/disgust/1494.jpg,disgust
10659,./train/disgust/1495.jpg,disgust
10660,./train/disgust/1496.jpg,disgust
10661,./train/disgust/1497.jpg,disgust
10662,./train/disgust/1498.jpg,disgust
10663,./train/disgust/1499.jpg,disgust
10664,./train/disgust/15.jpg,disgust
10665,./train/disgust/150.jpg,disgust
10666,./train/disgust/1500.jpg,disgust
10667,./train/disgust/1501.jpg,disgust
10668,./train/disgust/1502.jpg,disgust
10669,./train/disgust/1503.jpg,disgust
10670,./train/disgust/1504.jpg,disgust
10671,./train/disgust/1505.jpg,disgust
10672,./train/disgust/1506.jpg,disgust
10673,./train/disgust/1507.jpg,disgust
10674,./train/disgust/1508.jpg,disgust
10675,./train/disgust/1509.jpg,disgust
10676,./train/disgust/151.jpg,disgust
10677,./train/disgust/1510.jpg,disgust
10678,./train/disgust/1511.jpg,disgust
10679,./train/disgust/1512.jpg,disgust
10680,./train/disgust/1513.jpg,disgust
10681,./train/disgust/1514.jpg,disgust
10682,./train/disgust/1515.jpg,disgust
10683,./train/disgust/1516.jpg,disgust
10684,./train/disgust/1517.jpg,disgust
10685,./train/disgust/1518.jpg,disgust
10686,./train/disgust/1519.jpg,disgust
10687,./train/disgust/152.jpg,disgust
10688,./train/disgust/1520.jpg,disgust
10689,./train/disgust/1521.jpg,disgust
10690,./train/disgust/1522.jpg,disgust
10691,./train/disgust/1523.jpg,disgust
10692,./train/disgust/1524.jpg,disgust
10693,./train/disgust/1525.jpg,disgust
10694,./train/disgust/1526.jpg,disgust
10695,./train/disgust/1527.jpg,disgust
10696,./train/disgust/1528.jpg,disgust
10697,./train/disgust/1529.jpg,disgust
10698,./train/disgust/153.jpg,disgust
10699,./train/disgust/1530.jpg,disgust
10700,./train/disgust/1531.jpg,disgust
10701,./train/disgust/1532.jpg,disgust
10702,./train/disgust/1533.jpg,disgust
10703,./train/disgust/1534.jpg,disgust
10704,./train/disgust/1535.jpg,disgust
10705,./train/disgust/1536.jpg,disgust
10706,./train/disgust/1537.jpg,disgust
10707,./train/disgust/1538.jpg,disgust
10708,./train/disgust/1539.jpg,disgust
10709,./train/disgust/154.jpg,disgust
10710,./train/disgust/1540.jpg,disgust
10711,./train/disgust/1541.jpg,disgust
10712,./train/disgust/1542.jpg,disgust
10713,./train/disgust/1543.jpg,disgust
10714,./train/disgust/1544.jpg,disgust
10715,./train/disgust/1545.jpg,disgust
10716,./train/disgust/1546.jpg,disgust
10717,./train/disgust/1547.jpg,disgust
10718,./train/disgust/1548.jpg,disgust
10719,./train/disgust/1549.jpg,disgust
10720,./train/disgust/155.jpg,disgust
10721,./train/disgust/1550.jpg,disgust
10722,./train/disgust/1551.jpg,disgust
10723,./train/disgust/1552.jpg,disgust
10724,./train/disgust/1553.jpg,disgust
10725,./train/disgust/1554.jpg,disgust
10726,./train/disgust/1555.jpg,disgust
10727,./train/disgust/1556.jpg,disgust
10728,./train/disgust/1557.jpg,disgust
10729,./train/disgust/1558.jpg,disgust
10730,./train/disgust/1559.jpg,disgust
10731,./train/disgust/156.jpg,disgust
10732,./train/disgust/1560.jpg,disgust
10733,./train/disgust/1561.jpg,disgust
10734,./train/disgust/1562.jpg,disgust
10735,./train/disgust/1563.jpg,disgust
10736,./train/disgust/1564.jpg,disgust
10737,./train/disgust/1565.jpg,disgust
10738,./train/disgust/1566.jpg,disgust
10739,./train/disgust/1567.jpg,disgust
10740,./train/disgust/1568.jpg,disgust
10741,./train/disgust/1569.jpg,disgust
10742,./train/disgust/157.jpg,disgust
10743,./train/disgust/1570.jpg,disgust
10744,./train/disgust/1571.jpg,disgust
10745,./train/disgust/1572.jpg,disgust
10746,./train/disgust/1573.jpg,disgust
10747,./train/disgust/1574.jpg,disgust
10748,./train/disgust/1575.jpg,disgust
10749,./train/disgust/1576.jpg,disgust
10750,./train/disgust/1577.jpg,disgust
10751,./train/disgust/1578.jpg,disgust
10752,./train/disgust/1579.jpg,disgust
10753,./train/disgust/158.jpg,disgust
10754,./train/disgust/1580.jpg,disgust
10755,./train/disgust/1581.jpg,disgust
10756,./train/disgust/1582.jpg,disgust
10757,./train/disgust/1583.jpg,disgust
10758,./train/disgust/1584.jpg,disgust
10759,./train/disgust/1585.jpg,disgust
10760,./train/disgust/1586.jpg,disgust
10761,./train/disgust/1587.jpg,disgust
10762,./train/disgust/1588.jpg,disgust
10763,./train/disgust/1589.jpg,disgust
10764,./train/disgust/159.jpg,disgust
10765,./train/disgust/1590.jpg,disgust
10766,./train/disgust/1591.jpg,disgust
10767,./train/disgust/1592.jpg,disgust
10768,./train/disgust/1593.jpg,disgust
10769,./train/disgust/1594.jpg,disgust
10770,./train/disgust/1595.jpg,disgust
10771,./train/disgust/1596.jpg,disgust
10772,./train/disgust/1597.jpg,disgust
10773,./train/disgust/1598.jpg,disgust
10774,./train/disgust/1599.jpg,disgust
10775,./train/disgust/16.jpg,disgust
10776,./train/disgust/160.jpg,disgust
10777,./train/disgust/1600.jpg,disgust
10778,./train/disgust/1601.jpg,disgust
10779,./train/disgust/1602.jpg,disgust
10780,./train/disgust/1603.jpg,disgust
10781,./train/disgust/1604.jpg,disgust
10782,./train/disgust/1605.jpg,disgust
10783,./train/disgust/1606.jpg,disgust
10784,./train/disgust/1607.jpg,disgust
10785,./train/disgust/1608.jpg,disgust
10786,./train/disgust/1609.jpg,disgust
10787,./train/disgust/161.jpg,disgust
10788,./train/disgust/1610.jpg,disgust
10789,./train/disgust/1611.jpg,disgust
10790,./train/disgust/1612.jpg,disgust
10791,./train/disgust/1613.jpg,disgust
10792,./train/disgust/1614.jpg,disgust
10793,./train/disgust/1615.jpg,disgust
10794,./train/disgust/1616.jpg,disgust
10795,./train/disgust/1617.jpg,disgust
10796,./train/disgust/1618.jpg,disgust
10797,./train/disgust/1619.jpg,disgust
10798,./train/disgust/162.jpg,disgust
10799,./train/disgust/1620.jpg,disgust
10800,./train/disgust/1621.jpg,disgust
10801,./train/disgust/1622.jpg,disgust
10802,./train/disgust/1623.jpg,disgust
10803,./train/disgust/1624.jpg,disgust
10804,./train/disgust/1625.jpg,disgust
10805,./train/disgust/1626.jpg,disgust
10806,./train/disgust/1627.jpg,disgust
10807,./train/disgust/1628.jpg,disgust
10808,./train/disgust/1629.jpg,disgust
10809,./train/disgust/163.jpg,disgust
10810,./train/disgust/1630.jpg,disgust
10811,./train/disgust/1631.jpg,disgust
10812,./train/disgust/1632.jpg,disgust
10813,./train/disgust/1633.jpg,disgust
10814,./train/disgust/1634.jpg,disgust
10815,./train/disgust/1635.jpg,disgust
10816,./train/disgust/1636.jpg,disgust
10817,./train/disgust/1637.jpg,disgust
10818,./train/disgust/1638.jpg,disgust
10819,./train/disgust/1639.jpg,disgust
10820,./train/disgust/164.jpg,disgust
10821,./train/disgust/1640.jpg,disgust
10822,./train/disgust/1641.jpg,disgust
10823,./train/disgust/1642.jpg,disgust
10824,./train/disgust/1643.jpg,disgust
10825,./train/disgust/1644.jpg,disgust
10826,./train/disgust/1645.jpg,disgust
10827,./train/disgust/1646.jpg,disgust
10828,./train/disgust/1647.jpg,disgust
10829,./train/disgust/1648.jpg,disgust
10830,./train/disgust/1649.jpg,disgust
10831,./train/disgust/165.jpg,disgust
10832,./train/disgust/1650.jpg,disgust
10833,./train/disgust/1651.jpg,disgust
10834,./train/disgust/1652.jpg,disgust
10835,./train/disgust/1653.jpg,disgust
10836,./train/disgust/1654.jpg,disgust
10837,./train/disgust/1655.jpg,disgust
10838,./train/disgust/1656.jpg,disgust
10839,./train/disgust/1657.jpg,disgust
10840,./train/disgust/1658.jpg,disgust
10841,./train/disgust/1659.jpg,disgust
10842,./train/disgust/166.jpg,disgust
10843,./train/disgust/1660.jpg,disgust
10844,./train/disgust/1661.jpg,disgust
10845,./train/disgust/1662.jpg,disgust
10846,./train/disgust/1663.jpg,disgust
10847,./train/disgust/1664.jpg,disgust
10848,./train/disgust/1665.jpg,disgust
10849,./train/disgust/1666.jpg,disgust
10850,./train/disgust/1667.jpg,disgust
10851,./train/disgust/1668.jpg,disgust
10852,./train/disgust/1669.jpg,disgust
10853,./train/disgust/167.jpg,disgust
10854,./train/disgust/1670.jpg,disgust
10855,./train/disgust/1671.jpg,disgust
10856,./train/disgust/1672.jpg,disgust
10857,./train/disgust/1673.jpg,disgust
10858,./train/disgust/1674.jpg,disgust
10859,./train/disgust/1675.jpg,disgust
10860,./train/disgust/1676.jpg,disgust
10861,./train/disgust/1677.jpg,disgust
10862,./train/disgust/1678.jpg,disgust
10863,./train/disgust/1679.jpg,disgust
10864,./train/disgust/168.jpg,disgust
10865,./train/disgust/1680.jpg,disgust
10866,./train/disgust/1681.jpg,disgust
10867,./train/disgust/1682.jpg,disgust
10868,./train/disgust/1683.jpg,disgust
10869,./train/disgust/1684.jpg,disgust
10870,./train/disgust/1685.jpg,disgust
10871,./train/disgust/1686.jpg,disgust
10872,./train/disgust/1687.jpg,disgust
10873,./train/disgust/1688.jpg,disgust
10874,./train/disgust/1689.jpg,disgust
10875,./train/disgust/169.jpg,disgust
10876,./train/disgust/1690.jpg,disgust
10877,./train/disgust/1691.jpg,disgust
10878,./train/disgust/1692.jpg,disgust
10879,./train/disgust/1693.jpg,disgust
10880,./train/disgust/1694.jpg,disgust
10881,./train/disgust/1695.jpg,disgust
10882,./train/disgust/1696.jpg,disgust
10883,./train/disgust/1697.jpg,disgust
10884,./train/disgust/1698.jpg,disgust
10885,./train/disgust/1699.jpg,disgust
10886,./train/disgust/17.jpg,disgust
10887,./train/disgust/170.jpg,disgust
10888,./train/disgust/1700.jpg,disgust
10889,./train/disgust/1701.jpg,disgust
10890,./train/disgust/1702.jpg,disgust
10891,./train/disgust/1703.jpg,disgust
10892,./train/disgust/1704.jpg,disgust
10893,./train/disgust/1705.jpg,disgust
10894,./train/disgust/1706.jpg,disgust
10895,./train/disgust/1707.jpg,disgust
10896,./train/disgust/1708.jpg,disgust
10897,./train/disgust/1709.jpg,disgust
10898,./train/disgust/171.jpg,disgust
10899,./train/disgust/1710.jpg,disgust
10900,./train/disgust/1711.jpg,disgust
10901,./train/disgust/1712.jpg,disgust
10902,./train/disgust/1713.jpg,disgust
10903,./train/disgust/1714.jpg,disgust
10904,./train/disgust/1715.jpg,disgust
10905,./train/disgust/1716.jpg,disgust
10906,./train/disgust/1717.jpg,disgust
10907,./train/disgust/1718.jpg,disgust
10908,./train/disgust/1719.jpg,disgust
10909,./train/disgust/172.jpg,disgust
10910,./train/disgust/1720.jpg,disgust
10911,./train/disgust/1721.jpg,disgust
10912,./train/disgust/1722.jpg,disgust
10913,./train/disgust/1723.jpg,disgust
10914,./train/disgust/1724.jpg,disgust
10915,./train/disgust/1725.jpg,disgust
10916,./train/disgust/1726.jpg,disgust
10917,./train/disgust/1727.jpg,disgust
10918,./train/disgust/1728.jpg,disgust
10919,./train/disgust/1729.jpg,disgust
10920,./train/disgust/173.jpg,disgust
10921,./train/disgust/1730.jpg,disgust
10922,./train/disgust/1731.jpg,disgust
10923,./train/disgust/1732.jpg,disgust
10924,./train/disgust/1733.jpg,disgust
10925,./train/disgust/1734.jpg,disgust
10926,./train/disgust/1735.jpg,disgust
10927,./train/disgust/1736.jpg,disgust
10928,./train/disgust/1737.jpg,disgust
10929,./train/disgust/1738.jpg,disgust
